id;name;host_id;host_name;neighbourhood;room_type;price;minimum_nights;last_review
2070094;Boutique Apt in the Center II;4212095;Elio / Wilken;Sant Antoni;Entire home/apt;100;2;11/10/2018
2070190;3 bedroom apartment near Sants and Camp Nou;10704;Weflating;la Nova Esquerra de l'Eixample;Entire home/apt;88;3;30/08/2018
2072681;New Luxury modern apartment center;1432835;Angel;l'Antiga Esquerra de l'Eixample;Entire home/apt;90;3;22/07/2018
2073044;Boutique Apt in the Center III;4212095;Elio / Wilken;Sant Antoni;Entire home/apt;100;2;22/10/2018
2077178;Tropical Terrace & Beach;10615008;Olga;el Poblenou;Entire home/apt;70;2;27/10/2018
2077957;BEAUTIFUL APT. NEXT TO P. DE GRACIA;9938297;Alicia, Ignacio & Carlos;l'Antiga Esquerra de l'Eixample;Entire home/apt;165;3;12/06/2018
2078332;Wonderful apartment for 5 people in Gracia;10619790;Laia I Aleu;la Vila de Gràcia;Entire home/apt;53;3;26/10/2018
2078655;Lesseps Apartments 1 (Big Terrace);10345559;Sergi;el Putxet i el Farró;Entire home/apt;60;1;19/10/2018
2078785;Nice new Room in Barcelona;1199070;Filippo & Boom;el Poblenou;Private room;58;2;25/06/2018
2081533;COZY ROOM IN THE BORN;1194137;Alessia;Sant Pere, Santa Caterina i la Ribera;Private room;33;3;27/09/2018
2082868;Eixample apartment -SAGRADA FAMILIA;10639570;Daria & Xavi;la Sagrada Família;Entire home/apt;86;2;21/10/2018
2082984;Room in shared flat in the quiet centre of BCN;857741;Rosa;el Fort Pienc;Private room;16;31;16/09/2018
2083071;Chic Gotico Attic on a Quiet Street;1679671;Zarita;el Barri Gòtic;Entire home/apt;70;32;10/06/2018
2085779;Single Room in Sant Antoni/eixample;9212889;Abdel;Sant Antoni;Private room;35;2;12/07/2018
2087178;Centric duplex with lovely patio!;10655439;Clara;Sant Gervasi - la Bonanova;Entire home/apt;90;5;03/11/2018
2090845;Very well located, perfect for family holidays;2439400;Guillermo;la Dreta de l'Eixample;Entire home/apt;108;2;27/10/2018
2091953;Central+chic+Sunny gallery&balcony;2757645;Anna & Raf;Sant Antoni;Entire home/apt;140;3;27/10/2018
2092020;APARTMENT 4MIN NEAR SAGRADA FAMILIA;10675247;Angels;la Sagrada Família;Entire home/apt;200;2;17/04/2017
2096374;Apartment with large terrace and jacuzzi;10693680;Ramón;la Sagrada Família;Entire home/apt;150;2;24/05/2018
2097376;CAMP NOU. WIFI&TERRACE  H;4269183;Alba;la Maternitat i Sant Ramon;Entire home/apt;40;2;24/10/2018
2099757;Apartment in Passeig de Gracia (5pax) B2;10380563;Tendency;la Dreta de l'Eixample;Entire home/apt;76;3;11/09/2018
2100854;Luminous apartment close to Plaza Catalunya;10693680;Ramón;Sant Antoni;Entire home/apt;150;2;21/06/2015
2101094;Front Beach Barcelona APT Moscou;396363;Oscar And Diego;la Vila Olímpica del Poblenou;Entire home/apt;146;2;12/08/2018
2104807;Luminous dúplex apartment in Gracia district;10693680;Ramón;la Vila de Gràcia;Entire home/apt;150;2;11/08/2018
2105089;Avenida Gaudi;7053689;Lana & Alain;la Sagrada Família;Entire home/apt;199;4;25/09/2018
2106160;Ã‚Â«CAESAR AUGUSTÃ‚Â» Luxury Ã¢â‚¬Â¢ Heart Ã¢â‚¬Â¢ Gotico Ã¢â‚¬Â¢ 5Ã¢Ëœâ€¦;4959266;Lux Apartments;el Barri Gòtic;Entire home/apt;159;2;22/10/2018
2107982;Close to the heart of the city!;10025903;Ferran;el Poble Sec;Entire home/apt;62;1;05/11/2018
2111196;Sunny Apartment Sagrada Familia 1;3815137;Jose Antonio;la Dreta de l'Eixample;Entire home/apt;70;3;08/10/2018
2111495;cozy room in shared flat - M Urgell;4973632;Silvia;la Nova Esquerra de l'Eixample;Private room;28;1;16/09/2014
2112980;estudio en el area mas chic . S;513422;Teresa;l'Antiga Esquerra de l'Eixample;Entire home/apt;59;180;27/11/2016
2114394;Modern and charming apartment in el Borne;10693680;Ramón;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;43;32;31/07/2017
2114842;Apartment in the Gothic Quarter;10469973;A.Roberto;el Barri Gòtic;Entire home/apt;45;3;15/10/2018
2117004;ECLECTIC FLAT "Quadrat d'Or" HUTB007943;2509252;Montaber;l'Antiga Esquerra de l'Eixample;Entire home/apt;120;1;04/11/2018
2117095;Charming apartment in Gracia;10693680;Ramón;la Vila de Gràcia;Entire home/apt;120;2;
2117158;Bedroom and living for 2 adults+2 kids;10794630;Cosimo;el Poble Sec;Private room;38;2;05/10/2018
2118473;Private terrace at Sagrada Familia;131794;Damien;la Sagrada Família;Entire home/apt;199;2;14/10/2018
2122261;Fantastic & best central location;893805;Phil And Fiona;la Dreta de l'Eixample;Entire home/apt;120;2;01/11/2018
2125513;Nice single room;9323451;Oana;el Camp de l'Arpa del Clot;Private room;27;1;24/10/2018
2127442;Triple Room;10327924;Daniil;la Dreta de l'Eixample;Private room;80;1;
2127975;Wonderful New Apartment Top Gracia;2366949;Jordi;la Vila de Gràcia;Entire home/apt;99;1;20/10/2018
2131287;Cool&Centric Apartment;5756325;Jacques & Aline;el Poble Sec;Entire home/apt;90;2;01/11/2018
2131496;Beautiful apartment in the center;6166581;Koni;la Dreta de l'Eixample;Entire home/apt;130;2;22/10/2018
2134241;Sagrada Familia area - Gran Via 1;135703;Nick;el Fort Pienc;Entire home/apt;140;2;25/10/2018
2138071;Green House. House with a pool.;10911051;Pool Houses Barcelona;Pedralbes;Entire home/apt;450;3;10/10/2018
2141535;Big Room with view in BCN Center.;7968029;Laura;el Raval;Private room;36;2;25/09/2017
2144561;Sagrada Familia area for 35 people;135703;Nick;el Fort Pienc;Entire home/apt;740;2;08/10/2017
2146533;Sagrada Familia area for 15 people;135703;Nick;el Fort Pienc;Entire home/apt;320;2;23/09/2018
2147882;Cosy&Bright 3bd flat Montjuic Wifi;3901019;Dorothee & Jerome Team;el Poble Sec;Entire home/apt;108;3;15/10/2018
2148858;Sunny Apartment Sagrada Familia 3;3815137;Jose Antonio;la Dreta de l'Eixample;Entire home/apt;70;3;20/10/2018
2152440;Living in the heart of Gràcia !!;1141201;Ricard;la Vila de Gràcia;Entire home/apt;115;3;04/11/2018
2152813;habitacion doble en piso esquinero;771458;Rita;el Raval;Private room;28;3;20/10/2018
2155632;GOODAPARTMENTS BARCELONA;11000172;Rosa Maria;el Clot;Entire home/apt;80;32;31/08/2018
2159227;Private terrace at Sagrada Família;11017778;Marius;la Sagrada Família;Entire home/apt;100;2;26/10/2018
2159596;Rogent Terrace Near Sagrada Familia;396363;Oscar And Diego;el Camp de l'Arpa del Clot;Entire home/apt;66;2;16/06/2018
2159732;Gold Big Apartment;396363;Oscar And Diego;el Putxet i el Farró;Entire home/apt;64;2;16/09/2018
2161538;Flat Fira de Barcelona Plaza España;9588826;Marta;Hostafrancs;Entire home/apt;80;7;03/11/2018
2167544;Rambla de Catalunya - Apartment;4024998;Gloria;la Dreta de l'Eixample;Entire home/apt;130;3;03/11/2018
2171702;OLYMPIC PANORAMIC ATTIC;4086313;Magi;Sant Genís dels Agudells;Entire home/apt;80;3;21/10/2018
2174012;Beautiful apartment in Paralelo;9984239;Yann;el Poble Sec;Entire home/apt;110;2;21/10/2018
2177176;Studio & terrace / magical views;11104800;Marita;la Dreta de l'Eixample;Entire home/apt;115;2;30/10/2018
2179254;Sunshine and beautiful views of BCN;11115028;Mono;el Poble Sec;Private room;32;3;18/10/2018
2180003;Best location in Barcelona;11118039;Vincenzo;el Poble Sec;Entire home/apt;100;3;14/10/2018
2184062;Elegant Apartment in City Center;11138605;Bruno;l'Antiga Esquerra de l'Eixample;Entire home/apt;500;3;29/10/2018
2186401;Apartment in a good location in BCN;9141076;Alicia;la Vila de Gràcia;Entire home/apt;165;3;30/10/2018
2187751;Penthouse with sunny terrace, 3 p;8304893;Anna Maria;el Fort Pienc;Entire home/apt;99;3;02/11/2018
2188743;Room in BCN with Kumo (the most friendly cat ever);3021048;Cristian;Sant Andreu;Private room;14;6;08/09/2018
2190616;Atic with great views;11169435;Ignacio & Sonia.;el Poble Sec;Entire home/apt;120;2;17/10/2018
2190698;Room in a sunny terraced penthouse;5795308;Roberto Y Leandro;Sant Pere, Santa Caterina i la Ribera;Private room;50;3;04/11/2018
2190762;Habitación Doble en el comercial barrio de  Sants;1686710;Jorge;Sants;Private room;45;2;25/10/2018
2194614;Soleada habitación exterior!;3513529;Sergio;el Poble Sec;Private room;18;1;06/06/2018
2199431;Triomf Terrace Panoramic View;400154;Mireia;el Fort Pienc;Entire home/apt;95;3;13/10/2018
2201550;APARTMENT 3MIN NEAR SAGRADA FAMILIA;10675247;Angels;la Sagrada Família;Private room;69;1;28/09/2018
2201962;Top floor in Barcelona;6572309;Lucia;Sants;Private room;50;3;22/10/2018
2202380;Barceloneta Beach;3039107;Manuel;la Barceloneta;Entire home/apt;61;88;20/08/2018
2202510;Chic&Calm in Modernist center;4101093;Eli&Agus;la Dreta de l'Eixample;Entire home/apt;153;3;18/10/2018
2204820;ENCANTADOR APARTAMENTO P. GRACIA;11150824;Alex;la Dreta de l'Eixample;Entire home/apt;175;32;
2205744;Apart. near Pl Catalunya 3 bedrooms for 6 ( G 12 );10380563;Tendency;la Dreta de l'Eixample;Entire home/apt;160;3;21/10/2018
2207843;Quirky 2 Bed Penthouse + Terraces;3590196;Anne;Sant Antoni;Entire home/apt;360;2;30/10/2018
2208080;2 Bed / 2 Bath / central Barcelona;2053965;Roberto;l'Antiga Esquerra de l'Eixample;Entire home/apt;169;3;03/11/2018
2208334;Double room with magnificent views;11263999;Laura;el Poble Sec;Private room;50;2;09/06/2016
2209803;Lovely room beside Park Güell;8211969;Susana;el Carmel;Private room;20;30;27/07/2018
2212992;Terraza privada con toldo electrico;9979611;Claudio;Sant Antoni;Entire home/apt;119;3;30/10/2018
2214596;PENTHOUSE TOP VIEWS BARCELONA APARTMENT;6099660;Barcelona Bedroom;el Poble Sec;Entire home/apt;70;1;07/10/2018
2218283;Habitación doble con dos camas con balcón;11317669;Jose Maria;la Dreta de l'Eixample;Private room;50;31;07/10/2018
2218897;Magic city center apartment. HUTB-009743;8317577;Xavi;l'Antiga Esquerra de l'Eixample;Entire home/apt;320;3;14/08/2018
2219194;Double with bathroom and (shared) balcony;11086217;Xavier;l'Antiga Esquerra de l'Eixample;Private room;40;3;03/11/2018
2220119;Barcelona's Art Noveau Apartment;11317386;Manel;la Nova Esquerra de l'Eixample;Entire home/apt;118;2;04/11/2018
2220561;Nice and bright flat in Poble Sec;7297363;La Meva Llar;el Poble Sec;Entire home/apt;60;2;24/10/2018
2221191; room in downtown!!;10230130;Jana;Sant Pere, Santa Caterina i la Ribera;Private room;25;2;05/11/2018
2222172;Sunny Apartment. Nice location;2041901;Dani;les Corts;Entire home/apt;120;3;22/10/2018
2224719;Letsgo Barcelona Las Ramblas with Terrace 4pax.;3972936;Willem;la Dreta de l'Eixample;Entire home/apt;149;2;07/10/2018
2225794;1 ROOM, FRANCESC MACIA, WIFI. MONTHLY RENT;5664206;Paola;la Nova Esquerra de l'Eixample;Private room;80;15;13/08/2018
